SampleID,TM_BAM
CRCC5_spike_in__0005_from_ZMG063S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0005_from_ZMG063S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__001_from_ZMG051S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__001_from_ZMG051S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__005_from_ZMG051S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__005_from_ZMG051S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__0001_from_ZMG063S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0001_from_ZMG063S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__0005_from_pool_Gastric_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0005_from_pool_Gastric_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__0005_from_ZMG063S_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0005_from_ZMG063S_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__001_from_ZMG051S_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__001_from_ZMG051S_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__05_from_pool_Gastric_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__05_from_pool_Gastric_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__001_from_ZMG051S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__001_from_ZMG051S_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__0005_from_ZMG063S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0005_from_ZMG063S_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__05_from_pool_Gastric_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__01_from_ZMG051S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__01_from_ZMG051S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__0005_from_pool_Gastric_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0005_from_pool_Gastric_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__05_from_pool_Gastric_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__05_from_pool_Gastric_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__01_from_ZMG051S_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__01_from_ZMG051S_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__0005_from_pool_Gastric_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0005_from_pool_Gastric_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__0001_from_ZMG063S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0001_from_ZMG063S_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__005_from_ZMG051S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__005_from_ZMG051S_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__0001_from_pool_Gastric_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0001_from_pool_Gastric_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__01_from_pool_Gastric_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__01_from_pool_Gastric_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__01_from_pool_Gastric_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__01_from_pool_Gastric_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__0001_from_pool_Gastric_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0001_from_pool_Gastric_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__01_from_pool_Gastric_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__01_from_pool_Gastric_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__0001_from_pool_Gastric_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0001_from_pool_Gastric_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__0005_from_ZMG051S_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0005_from_ZMG051S_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__001_from_ZMG063S_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__001_from_ZMG063S_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__005_from_ZMG063S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__005_from_ZMG063S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__0001_from_ZMG051S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0001_from_ZMG051S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__0005_from_ZMG051S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0005_from_ZMG051S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__001_from_ZMG063S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__001_from_ZMG063S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__01_from_ZMG063S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__01_from_ZMG063S_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__005_from_ZMG063S_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__005_from_ZMG063S_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__0001_from_ZMG051S_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0001_from_ZMG051S_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__01_from_ZMG063S_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__01_from_ZMG063S_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__0001_from_ZMG051S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0001_from_ZMG051S_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__005_from_ZMG063S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__005_from_ZMG063S_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__01_from_ZMG063S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__01_from_ZMG063S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__001_from_ZMG063S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__001_from_ZMG063S_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__0005_from_ZMG051S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0005_from_ZMG051S_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__0001_from_ZMG059S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0001_from_ZMG059S_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__001_from_pool_Gastric_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__001_from_pool_Gastric_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__001_from_pool_Gastric_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__001_from_pool_Gastric_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__0005_from_ZMG059S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0005_from_ZMG059S_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__0005_from_ZMG059S_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0005_from_ZMG059S_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__0001_from_ZMG059S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0001_from_ZMG059S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__0005_from_ZMG059S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0005_from_ZMG059S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__001_from_pool_Gastric_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__001_from_pool_Gastric_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__0001_from_ZMG059S_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0001_from_ZMG059S_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__0005_from_ZMG048S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0005_from_ZMG048S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__0001_from_ZMG048S_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0001_from_ZMG048S_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__0001_from_ZMG046S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0001_from_ZMG046S_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__0005_from_ZMG048S_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0005_from_ZMG048S_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__0001_from_ZMG048S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0001_from_ZMG048S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__0005_from_ZMG046S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0005_from_ZMG046S_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__0005_from_ZMG048S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0005_from_ZMG048S_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__0001_from_ZMG046S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0001_from_ZMG046S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__0005_from_ZMG046S_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0005_from_ZMG046S_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__0001_from_ZMG048S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0001_from_ZMG048S_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__0001_from_ZMG046S_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0001_from_ZMG046S_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__0005_from_ZMG046S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__0005_from_ZMG046S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__005_from_ZMG048S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__005_from_ZMG048S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__001_from_ZMG048S_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__001_from_ZMG048S_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__005_from_pool_Gastric_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__005_from_pool_Gastric_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__01_from_ZMG046S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__01_from_ZMG046S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__001_from_ZMG046S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__001_from_ZMG046S_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__005_from_ZMG048S_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__005_from_ZMG048S_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__01_from_ZMG048S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__01_from_ZMG048S_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__005_from_pool_Gastric_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__005_from_pool_Gastric_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__001_from_ZMG048S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__001_from_ZMG048S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__005_from_ZMG046S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__005_from_ZMG046S_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__01_from_ZMG046S_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__01_from_ZMG046S_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__005_from_ZMG048S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__005_from_ZMG048S_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__01_from_ZMG048S_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__01_from_ZMG048S_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__001_from_ZMG046S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__001_from_ZMG046S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__005_from_ZMG046S_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__005_from_ZMG046S_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__01_from_ZMG046S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__01_from_ZMG046S_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__005_from_pool_Gastric_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__005_from_pool_Gastric_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__001_from_ZMG048S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__001_from_ZMG048S_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__01_from_ZMG048S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__01_from_ZMG048S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__001_from_ZMG046S_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__001_from_ZMG046S_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__005_from_ZMG046S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__005_from_ZMG046S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__001_from_ZMG059S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__001_from_ZMG059S_label_Gastric_replicate_2.sorted.bam
CRCC5_spike_in__01_from_ZMG059S_label_Gastric_replicate_0,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__01_from_ZMG059S_label_Gastric_replicate_0.sorted.bam
CRCC5_spike_in__01_from_ZMG059S_label_Gastric_replicate_1,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__01_from_ZMG059S_label_Gastric_replicate_1.sorted.bam
CRCC5_spike_in__005_from_ZMG059S_label_Gastric_replicate_2,/mnt/archiving/DATA_HIEUNHO/Spike_in/071024_spike_in_TMD_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/CRCC5_spike_in__005_from_ZMG059S_label_Gastric_replicate_2.sorted.bam
